names,edhrec
Thundersong Trumpeter,117
Tolsimir Wolfblood,1853
Twisted Justice,61
Vulturous Zombie,1746
Watchwolf,526
Woodwraith Corrupter,22
Woodwraith Strangler,6
Boros Guildmage,336
Boros Recruit,83
Centaur Safeguard,14
Dimir Guildmage,287
Gaze of the Gorgon,166
Gleancrawler,547
Golgari Guildmage,398
Lurking Informant,82
Master Warcraft,2078
Privileged Position,5601
Selesnya Guildmage,940
Shadow of Doubt,706
Bloodletter Quill,33
Boros Signet,32398
Bottled Cloister,195
Cloudstone Curio,4946
Crown of Convergence,78
Cyclopean Snare,24
Dimir Signet,41945
Glass Golem,14
Golgari Signet,25752
Grifter's Blade,37
Junktroller,1203
Leashling,51
Nullstone Gargoyle,899
Pariah's Shield,787
Peregrine Mask,113
Plague Boiler,710
Selesnya Signet,19848
Spectral Searchlight,2193
Sunforger,8711
Terrarion,1379
Voyager Staff,1624
Boros Garrison,21559
Dimir Aqueduct,24401
Duskmantle House of Shadow,993
Golgari Rot Farm,23262
Overgrown Tomb,48729
Sacred Foundry,37665
Selesnya Sanctuary,21304
Sunhome Fortress of the Legion,5713
Svogthos the Restless Tomb,1937
Temple Garden,42312
Vitu-Ghazi the City-Tree,2023
Watery Grave,51726
Aether Shockwave,186
Araba Mothrider,188
Celestial Kirin,195
Charge Across the Araba,96
Cowed by Wisdom,87
Curtain of Light,52
Descendant of Kiyomaro,8
Eiganjo Free-Riders,160
Enduring Ideal,544
Ghost-Lit Redeemer,42
Hail of Arrows,35
Hand of Honor,223
Inner-Chamber Guard,179
Kataki War's Wage,2176
Kitsune Bonesetter,37
Kitsune Dawnblade,155
Kitsune Loreweaver,48
Kiyomaro First to Stand,106
Michiko Konda Truth Seeker,1712
Moonwing Moth,4
Nikko-Onna,533
Plow Through Reito,30
Presence of the Wise,7
Promise of Bunrei,413
Pure Intentions,42
Reverence,389
Rune-Tail Kitsune Ascendant,1506
Shinen of Stars' Light,10
Spiritual Visit,201
Torii Watchward,39
Cloudhoof Kirin,120
Cut the Earthly Bond,20
Descendant of Soramaro,240
Dreamcatcher,47
Erayo Soratami Ascendant,27
Eternal Dominion,481
Freed from the Real,4611
Ghost-Lit Warder,56
Ideas Unbound,507
Kaho Minamo Historian,235
Kami of the Crescent Moon,4364
Kiri-Onna,193
Meishin the Mind Cage,673
Minamo Scrollkeeper,99
Moonbow Illusionist,78
Murmurs from Beyond,153
Oboro Breezecaller,344
Oboro Envoy,148
Oppressive Will,70
Overwhelming Intellect,685
Rushing-Tide Zubera,29
Sakashima the Impostor,2920
Secretkeeper,6
Shape Stealer,86
Shifting Borders,465
Shinen of Flight's Wings,5
Soramaro First to Dream,415
Trusted Advisor,96
Twincast,3378
Akuta Born of Ash,144
Choice of Damnations,737
Death Denied,1427
Death of a Thousand Stings,43
Deathknell Kami,51
Deathmask Nezumi,34
Exile into Darkness,29
Footsteps of the Goryo,494
Ghost-Lit Stalker,124
Gnat Miser,753
Hand of Cruelty,130
Infernal Kirin,450
Kagemaro First to Suffer,569
Kagemaro's Clutch,9
Kami of Empty Graves,64
Kemuri-Onna,118
Kiku's Shadow,37
Kuon Ogre Ascendant,222
Kuro's Taken,226
Locust Miser,714
Maga Traitor to Mortals,525
Measure of Wickedness,45
Neverending Torment,87
One with Nothing,156
Pain's Reward,328
Raving Oni-Slave,8
Razorjaw Oni,36
Shinen of Fear's Chill,6
Sink into Takenuma,34
Skull Collector,220
Adamaro First to Desire,148
Akki Drillmaster,69
Akki Underling,10
Barrel Down Sokenzan,121
Burning-Eye Zubera,23
Captive Flame,46
Feral Lightning,21
Gaze of Adamaro,122
Ghost-Lit Raider,27
Glitterfang,149
Godo's Irregulars,18
Hidetsugu's Second Rite,62
Homura Human Ascendant,476
Iizuka the Ruthless,144
Inner Fire,1148
Into the Fray,57
Jiwari the Earth Aflame,172
Oni of Wild Places,178
Path of Anger's Flame,98
Rally the Horde,69
Ronin Cavekeeper,45
Shinen of Fury's Fire,18
Skyfire Kirin,181
Sokenzan Renegade,34
Sokenzan Spellblade,78
Spiraling Embers,132
Sunder from Within,55
Thoughts of Ruin,318
Undying Flames,64
Yuki-Onna,359
Arashi the Sky Asunder,372
Ayumi the Last Visitor,125
Bounteous Kirin,387
Briarknit Kami,141
Dense Canopy,65
Descendant of Masumaro,40
Dosan's Oldest Chant,20
Elder Pine of Jukai,472
Endless Swarm,191
Fiddlehead Kami,20
Ghost-Lit Nourisher,33
Haru-Onna,371
Inner Calm Outer Strength,103
Kami of the Tended Garden,30
Kashi-Tribe Elite,345
Masumaro First to Live,268
Matsu-Tribe Birdstalker,68
Molting Skin,106
Nightsoil Kami,42
Okina Nightwatch,5
Promised Kannushi,190
Reki the History of Kamigawa,1740
Rending Vines,287
Sakura-Tribe Scout,3717
Sasaya Orochi Ascendant,237
Seed the Land,694
Seek the Horizon,1613
Sekki Seasons' Guide,472
Shinen of Life's Roar,190
Stampeding Serow,100
Iname as One,310
Ashes of the Fallen,164
Blood Clock,404
Ebony Owl Netsuke,374
Ivory Crane Netsuke,60
Manriki-Gusari,142
O-Naginata,1232
Pithing Needle,2812
Scroll of Origins,41
Soratami Cloud Chariot,32
Wine of Blood and Iron,77
Mikokoro Center of the Sea,6086
Miren the Moaning Well,2206
Oboro Palace in the Clouds,1535
Tomb of Urami,152
Day of Destiny,1082
Empty-Shrine Kannushi,15
Faithful Squire,30
Final Judgment,572
Genju of the Fields,109
Heart of Light,36
Hokori Dust Drinker,1635
Hundred-Talon Strike,62
Indebted Samurai,213
Kami of False Hope,1189
Kami of Tattered Shoji,9
Kami of the Honored Dead,103
Kentaro the Smiling Cat,211
Kitsune Palliator,52
Mending Hands,7
Moonlit Strider,92
Opal-Eye Konda's Yojimbo,324
Oyobi Who Split the Heavens,567
Patron of the Kitsune,237
Scour,4
Shining Shoal,113
Silverstorm Samurai,127
Split-Tail Miko,49
Takeno's Cavalry,57
Tallowisp,74
Terashi's Grasp,583
Terashi's Verdict,43
Ward of Piety,10
Waxmane Baku,94
Yomiji Who Bars the Way,647
Callow Jushi,59
Chisei Heart of Oceans,102
Disrupting Shoal,363
Floodbringer,217
Genju of the Falls,78
Heed the Mists,59
Higure the Still Wind,2674
Jetting Glasskite,30
Kaijin of the Vanishing Touch,177
Kira Great Glass-Spinner,1605
Minamo Sightbender,25
Minamo's Meddling,4
Mistblade Shinobi,3396
Ninja of the Deep Hours,3692
Patron of the Moon,814
Phantom Wings,38
Quash,11
Quillmane Baku,23
Reduce to Dreams,95
Ribbons of the Reikai,433
Shimmering Glasskite,16
Soratami Mindsweeper,132
Stream of Consciousness,130
Sway of the Stars,0
Teardrop Kami,77
Threads of Disloyalty,215
Toils of Night and Day,81
Tomorrow Azami's Familiar,713
Veil of Secrecy,228
Walker of Secret Ways,2441
Bile Urchin,145
Blessing of Leeches,764
Call for Blood,24
Crawling Filth,47
Eradicate,31
Genju of the Fens,55
Goryo's Vengeance,444
Hero's Demise,425
Hired Muscle,20
Horobi's Whisper,151
Ink-Eyes Servant of Oni,3966
Kyoki Sanity's Eclipse,457
Mark of the Oni,148
Nezumi Shadow-Watcher,40
Ogre Marauder,48
Okiba-Gang Shinobi,2440
Patron of the Nezumi,487
Psychic Spear,6
Pus Kami,122
Scourge of Numai,9
Shirei Shizo's Caretaker,483
Sickening Shoal,150
Skullmane Baku,73
Skullsnatcher,2479
Stir the Grave,159
Takenuma Bleeder,5
Three Tragedies,35
Throat Slitter,3101
Toshiro Umezawa,334
Yukora the Prisoner,12
Akki Blizzard-Herder,337
Akki Raider,20
Ashen Monstrosity,23
Aura Barbs,58
Blademane Baku,31
Blazing Shoal,289
Clash of Realities,56
Crack the Earth,132
Cunning Bandit,47
First Volley,24
Flames of the Blood Hand,191
Frost Ogre,7
Frostling,37
Fumiko the Lowblood,2353
Genju of the Spires,95
Goblin Cohort,71
Heartless Hidetsugu,4230
In the Web of War,714
Ire of Kaminari,43
Ishi-Ishi Akki Crackshot,14
Kumano's Blessing,15
Mannichi the Fevered Dream,86
Ogre Recluse,2
Overblaze,471
Patron of the Akki,129
Ronin Cliffrider,139
Shinka Gatekeeper,14
Sowing Salt,9
Torrent of Stone,20
Twist Allegiance,162
Body of Jukai,81
Budoka Pupil,31
Child of Thorns,31
Enshrined Memories,202
Forked-Branch Garami,154
Genju of the Cedars,107
Gnarled Mass,18
Harbinger of Spring,215
Isao Enlightened Bushi,122
Iwamori of the Open Fist,135
Kodama of the Center Tree,376
Lifegift,307
Lifespinner,459
Loam Dweller,499
Mark of Sakiko,259
Matsu-Tribe Sniper,270
Nourishing Shoal,82
Patron of the Orochi,985
Petalmane Baku,414
Roar of Jukai,54
Sakiko Mother of Summer,634
Sakura-Tribe Springcaller,283
Scaled Hulk,17
Shizuko Caller of Autumn,677
Sosuke's Summons,425
Splinter,34
Traproot Kami,534
Unchecked Growth,77
Uproot,22
Vital Surge,29
Genju of the Realm,401
Baku Altar,217
Blinding Powder,191
Mirror Gallery,689
Neko-Te,472
Orb of Dreams,511
Ornate Kanzashi,89
Ronin Warclub,279
Shuko,743
Shuriken,89
Slumbering Tora,14
That Which Was Taken,508
Umezawa's Jitte,6290
Gods' Eye Gate to the Reikai,395
Tendo Ice Bridge,513
Blessed Breath,667
Bushi Tenderfoot,209
Cage of Hands,601
Call to Glory,218
Candles' Glow,46
Cleanfall,139
Devoted Retainer,179
Eight-and-a-Half-Tails,1772
Ethereal Haze,575
Ghostly Prison,28610
Harsh Deceiver,9
Hikari Twilight Guardian,66
Hold the Line,191
Honden of Cleansing Fire,645
Horizon Seed,58
Hundred-Talon Kami,43
Indomitable Will,106
Innocence Kami,34
Isamaru Hound of Konda,367
Kabuto Moth,5
Kami of Ancient Law,307
Kami of Old Stone,151
Kami of the Painted Road,26
Kami of the Palace Fields,44
Kitsune Blademaster,272
Kitsune Diviner,23
Kitsune Healer,118
Kitsune Mystic,258
Kitsune Riftwalker,34
Konda Lord of Eiganjo,333
Konda's Hatamoto,213
Lantern Kami,116
Masako the Humorless,805
Mothrider Samurai,160
Myojin of Cleansing Fire,882
Nagao Bound by Honor,227
Otherworldly Journey,1893
Pious Kitsune,161
Quiet Purity,115
Reciprocate,217
Reverse the Sands,805
Samurai Enforcers,127
Samurai of the Pale Curtain,473
Sensei Golden-Tail,294
Silent-Chant Zubera,32
Takeno Samurai General,213
Terashi's Cry,27
Vassal's Duty,33
Vigilance,65
Yosei the Morning Star,2783
Aura of Dominion,157
Azami Lady of Scrolls,4918
Callous Deceiver,14
Consuming Vortex,103
Counsel of the Soratami,310
Cut the Tethers,2
Dampen Thought,78
Eerie Procession,228
Eye of Nowhere,198
Field of Reality,7
Floating-Dream Zubera,55
Gifts Ungiven,2
Graceful Adept,901
Guardian of Solitude,36
Hinder,2204
Hisoka Minamo Sensei,111
Hisoka's Defiance,1
Hisoka's Guard,44
Honden of Seeing Winds,856
Jushi Apprentice,460
Kami of Twisted Reflection,20
Keiga the Tide Star,3172
Lifted by Clouds,29
Meloku the Clouded Mirror,1669
Myojin of Seeing Winds,1426
Mystic Restraints,29
Part the Veil,81
Peer Through Depths,1226
Petals of Insight,135
Psychic Puppetry,109
Reach Through Mists,647
Reweave,371
River Kaijin,3
Sift Through Sands,216
Sire of the Storm,408
Soratami Cloudskater,295
Soratami Mirror-Guard,86
Soratami Mirror-Mage,216
Soratami Rainshaper,327
Soratami Savant,655
Soratami Seer,158
Squelch,199
Student of Elements,100
Swirl the Mists,75
Teller of Tales,57
Thoughtbind,25
Time Stop,1331
The Unspeakable,213
Uyo Silent Prophet,926
Wandering Ones,12
Ashen-Skin Zubera,124
Befoul,107
Blood Speaker,913
Bloodthirsty Ogre,27
Cranial Extraction,55
Cruel Deceiver,46
Cursed Ronin,74
Dance of Shadows,34
Deathcurse Ogre,12
Devouring Greed,158
Distress,301
Gibbering Kami,69
Gutwrencher Oni,13
He Who Hungers,399
Hideous Laughter,72
Honden of Night's Reach,714
Horobi Death's Wail,358
Iname Death Aspect,389
Kami of Lunacy,77
Kami of the Waning Moon,119
Kiku Night's Flower,265
Kokusho the Evening Star,11390
Kuro Pitlord,397
Marrow-Gnawer,514
Midnight Covenant,46
Myojin of Night's Reach,1529
Nezumi Bone-Reader,510
Nezumi Cutthroat,146
Nezumi Graverobber,1401
Nezumi Ronin,155
Nezumi Shortfang,547
Night Dealings,450
Night of Souls' Betrayal,596
Numai Outcast,43
Oni Possession,21
Painwracker Oni,9
Pull Under,25
Rag Dealer,21
Ragged Veins,59
Rend Flesh,749
Rend Spirit,2
Scuttling Death,51
Seizan Perverter of Truth,1460
Soulless Revival,299
Struggle for Sanity,24
Swallowing Plague,97
Thief of Hope,324
Villainous Ogre,9
Waking Nightmare,71
Wicked Akuba,74
Akki Avalanchers,13
Akki Coalflinger,154
Akki Lavarunner,224
Akki Rockspeaker,85
Akki Underminer,81
Battle-Mad Ronin,107
Ben-Ben Akki Hermit,133
Blind with Anger,236
Blood Rites,81
Brutal Deceiver,11
Crushing Pain,50
Desperate Ritual,3425
Devouring Rage,62
Earthshaker,26
Ember-Fist Zubera,37
Frostwielder,277
Glacial Ray,82
Godo Bandit Warlord,3663
Hanabi Blast,10
Hearth Kami,60
Honden of Infinite Rage,572
Initiate of Blood,47
Kami of Fire's Roar,47
Kiki-Jiki Mirror Breaker,10478
Kumano Master Yamabushi,408
Kumano's Pupils,6
Lava Spike,525
Mana Seism,115
Mindblaze,41
Myojin of Infinite Rage,676
Ore Gorger,122
Pain Kami,30
Ronin Houndmaster,131
Ryusei the Falling Star,4227
Shimatsu the Bloodcloaked,45
Sideswipe,1
Sokenzan Bruiser,5
Soul of Magma,21
Soulblast,161
Stone Rain,561
Strange Inversion,40
Through the Breach,219
Tide of War,807
Uncontrollable Anger,8
Unearthly Blizzard,38
Unnatural Speed,78
Yamabushi's Flame,20
Yamabushi's Storm,43
Zo-Zu the Punisher,2998
Azusa Lost but Seeking,10677
Budoka Gardener,3052
Burr Grafter,39
Commune with Nature,229
Dosan the Falling Leaf,2008
Dripping-Tongue Zubera,59
Feast of Worms,41
Feral Deceiver,17
Gale Force,13
Glimpse of Nature,1320
Hana Kami,183
Heartbeat of Spring,1750
Honden of Life's Web,645
Humble Budoka,5
Iname Life Aspect,431
Joyous Respite,66
Jugan the Rising Star,1282
Jukai Messenger,154
Kami of the Hunt,42
Kashi-Tribe Reaver,158
Kashi-Tribe Warriors,61
Kodama of the North Tree,254
Kodama of the South Tree,456
Kodama's Might,94
Kodama's Reach,72765
Lure,635
Matsu-Tribe Decoy,105
Moss Kami,11
Myojin of Life's Web,1443
Nature's Will,2245
Orbweaver Kumo,19
Order of the Sacred Bell,13
Orochi Eggwatcher,363
Orochi Leafcaller,562
Orochi Ranger,67
Orochi Sustainer,527
Rootrunner,49
Sachi Daughter of Seshiro,567
Sakura-Tribe Elder,58887
Serpent Skin,133
Seshiro the Anointed,1433
Shisato Whispering Hunter,315
Soilshaper,47
Sosuke Son of Seshiro,828
Strength of Cedars,140
Thousand-legged Kami,46
Time of Need,1782
Venerable Kumo,26
Vine Kami,35
Wear Away,422
General's Kabuto,693
Hair-Strung Koto,91
Hankyu,91
Honor-Worn Shaku,1626
Imi Statue,57
Jade Idol,14
Journeyer's Kite,1255
Junkyo Bell,61
Konda's Banner,1589
Kusari-Gama,935
Long-Forgotten Gohei,735
Moonring Mirror,81
Nine-Ringed Bo,9
No-Dachi,219
Oathkeeper Takeno's Daisho,536
Orochi Hatchery,1864
Reito Lantern,892
Sensei's Divining Top,42195
Shell of the Last Kappa,88
Tatsumasa the Dragon's Fang,330
Tenza Godo's Maul,1982
Uba Mask,419
Boseiju Who Shelters All,5927
Cloudcrest Lake,162
Eiganjo Castle,2706
Forbidden Orchard,14421
Hall of the Bandit Lord,4714
Lantern-Lit Graveyard,189
Minamo School at Water's Edge,5797
Okina Temple to the Grandfathers,2582
Pinecrest Ridge,112
Shinka the Bloodsoaked Keep,2676
Shizo Death's Storehouse,5957
Tranquil Garden,164
Untaidake the Cloud Keeper,1085
Waterveil Cavern,198
Abuna's Chant,37
Armed Response,29
Auriok Champion,1865
Auriok Salvagers,999
Auriok Windwalker,539
Beacon of Immortality,2728
Bringer of the White Dawn,367
Circle of Protection: Artifacts,61
Leonin Squire,360
Loxodon Anchorite,30
Loxodon Stalwart,36
Raksha Golden Cub,1359
Retaliate,101
Roar of Reclamation,269
Skyhunter Prowler,121
Skyhunter Skirmisher,1458
Stand Firm,303
Stasis Cocoon,36
Steelshaper's Gift,6424
Vanquish,6
Acquire,1841
Advanced Hoverguard,24
Artificer's Intuition,734
Beacon of Tomorrows,4020
Blinkmoth Infusion,349
Bringer of the Blue Dawn,1015
Condescend,2231
Disruption Aura,7
Early Frost,36
Eyes of the Watcher,170
Fold into Aether,28
Hoverguard Sweepers,201
Into Thin Air,17
Plasma Elemental,32
Qumulox,40
Serum Visions,12006
Spectral Shift,182
Thought Courier,394
Trinket Mage,15681
Vedalken Mastermind,406
Beacon of Unrest,6598
Blind Creeper,7
Bringer of the Black Dawn,1090
Cackling Imp,22
Desecration Elemental,65
Devour in Shadow,586
Dross Crocodile,11
Ebon Drake,4
Endless Whispers,672
Fill with Fright,41
Fleshgrafter,2
Lose Hope,77
Mephidross Vampire,450
Moriok Rigger,73
Night's Whisper,12356
Nim Grotesque,6
Plunge into Darkness,2161
Relentless Rats,727
Shattered Dreams,12
Vicious Betrayal,9
Beacon of Destruction,385
Bringer of the Red Dawn,346
Cosmic Larva,103
Feedback Bolt,94
Furnace Whelp,250
Goblin Brawler,16
Granulate,20
Ion Storm,32
Iron-Barb Hellion,3
Krark-Clan Engineers,7
Krark-Clan Ogre,7
Magma Giant,275
Magma Jet,967
Magnetic Theft,1079
Mana Geyser,10062
Rain of Rust,18
Reversal of Fortune,98
Screaming Fury,236
Spark Elemental,247
Vulshok Sorcerer,570
All Suns' Dawn,1229
Beacon of Creation,708
Bringer of the Green Dawn,279
Channel the Suns,223
Dawn's Reflection,3187
Eternal Witness,60808
Fangren Pathcutter,41
Ferocious Charge,29
Joiner Adept,1189
Ouphe Vandals,26
Rite of Passage,556
Rude Awakening,2138
Sylvok Explorer,461
Tangle Asp,176
Tel-Jilad Justice,43
Tel-Jilad Lifebreather,9
Tornado Elemental,1019
Tyrranax,6
Viridian Lorebearers,10
Viridian Scout,6
Anodet Lurker,10
Arachnoid,90
Arcbound Wanderer,80
Avarice Totem,276
Baton of Courage,10
Battered Golem,268
Blasting Station,3750
Chimeric Coils,26
Clearwater Goblet,235
Clock of Omens,4218
Composite Golem,280
Conjurer's Bauble,2490
Cranial Plating,3373
Crucible of Worlds,18114
Door to Nothingness,2022
Doubling Cube,3679
Energy Chamber,619
Engineered Explosives,695
Ensouled Scimitar,221
Eon Hub,183
Etched Oracle,811
Ferropede,314
Fist of Suns,4850
Gemstone Array,1011
Goblin Cannon,183
Grafted Wargear,739
Grinding Station,1202
Guardian Idol,3060
Healer's Headdress,15
Heliophial,12
Helm of Kaldra,1311
Horned Helm,173
Infused Arrows,42
Krark-Clan Ironworks,6550
Lantern of Insight,946
Lunar Avenger,37
Mycosynth Golem,1355
Myr Quadropod,65
Myr Servitor,61
Neurok Stealthsuit,2500
Opaline Bracers,58
Paradise Mantle,2889
Pentad Prism,1133
Possessed Portal,705
Razorgrass Screen,29
Razormane Masticore,54
Relic Barrier,86
Salvaging Station,855
Sawtooth Thresher,14
Silent Arbiter,5446
Skullcage,369
Skyreach Manta,37
Solarion,109
Sparring Collar,69
Spinal Parasite,22
Staff of Domination,4436
Summoner's Egg,493
Summoning Station,392
Suncrusher,119
Suntouched Myr,79
Synod Centurion,8
Thermal Navigator,153
Vedalken Orrery,14757
Vedalken Shackles,2058
Wayfarer's Bauble,37082
Auriok Glaivemaster,43
Echoing Calm,8
Emissary of Hope,23
Hallow,88
Leonin Battlemage,34
Leonin Shikari,3820
Loxodon Mystic,40
Metal Fatigue,4
Pristine Angel,584
Pteron Ghost,30
Pulse of the Fields,58
Purge,10
Ritual of Restoration,127
Soulscour,228
Steelshaper Apprentice,444
Stir the Pride,34
Test of Faith,57
Turn the Tables,52
Carry Away,57
Chromescale Drake,43
Echoing Truth,1670
Hoverguard Observer,0
Last Word,503
Machinate,139
Magnetic Flux,13
Neurok Prodigy,2
Neurok Transmuter,105
Psychic Overload,9
Pulse of the Grid,414
Quicksilver Behemoth,8
Reshape,4475
Retract,1080
Second Sight,76
Synod Artificer,91
Vedalken Engineer,1687
Vex,127
Aether Snap,432
Burden of Greed,7
Chittering Rats,221
Death Cloud,1649
Echoing Decay,48
Emissary of Despair,89
Essence Drain,21
Greater Harvester,40
Grimclaw Bats,13
Hunger of the Nim,16
Mephitic Ooze,85
Murderous Spoils,31
Nim Abomination,3
Pulse of the Dross,32
Scavenging Scarab,2
Screams from Within,125
Scrounge,42
Shriveling Rot,179
Barbed Lightning,61
Crazed Goblin,39
Dismantle,17
Drooling Ogre,13
Echoing Ruin,29
Fireball,3111
Flamebreak,537
Furnace Dragon,97
Goblin Archaeologist,679
Inflame,54
Krark-Clan Stoker,110
Pulse of the Forge,191
Savage Beating,2846
Shunt,315
Slobad Goblin Tinkerer,1690
Tears of Rage,177
Unforge,4
Vulshok War Boar,8
Ageless Entity,298
Echoing Courage,140
Fangren Firstborn,270
Infested Roothold,85
Karstoderm,7
Nourish,19
Oxidize,98
Pulse of the Tangle,87
Reap and Sow,1383
Rebuking Ceremony,10
Roaring Slagwurm,73
Stand Together,17
Tangle Spider,106
Tanglewalker,11
Tel-Jilad Outrider,4
Tel-Jilad Wolf,30
Viridian Acolyte,52
Viridian Zealot,1930
Aether Vial,1029
Angel's Feather,400
Arcane Spyglass,135
Arcbound Bruiser,192
Arcbound Crusher,755
Arcbound Fiend,215
Arcbound Hybrid,229
Arcbound Lancer,148
Arcbound Overseer,289
Arcbound Ravager,1285
Arcbound Reclaimer,792
Arcbound Slith,436
Arcbound Stinger,451
Arcbound Worker,579
Auriok Siege Sled,3
Chimeric Egg,78
Coretapper,475
Darksteel Brute,57
Darksteel Colossus,2223
Darksteel Forge,8811
Darksteel Gargoyle,136
Darksteel Ingot,41475
Darksteel Pendant,1100
Darksteel Reactor,1180
Death-Mask Duplicant,41
Demon's Horn,1139
Dragon's Claw,323
Drill-Skimmer,33
Dross Golem,62
Eater of Days,318
Gemini Engine,63
Genesis Chamber,3779
Geth's Grimoire,3810
Heartseeker,557
Juggernaut,113
Kraken's Eye,212
Leonin Bola,168
Lich's Tomb,126
Memnarch,3538
Mycosynth Lattice,5695
Myr Landshaper,151
Myr Matrix,564
Myr Moonvessel,819
Nemesis Mask,674
Oxidda Golem,95
Panoptic Mirror,1
Razor Golem,41
Serum Powder,136
Shield of Kaldra,1717
Skullclamp,66016
Spawning Pit,3541
Specter's Shroud,292
Spellbinder,204
Spincrusher,146
Spire Golem,70
Sundering Titan,53
Surestrike Trident,507
Sword of Fire and Ice,6768
Sword of Light and Shadow,5017
Talon of Pain,72
Tangle Golem,40
Thought Dissector,70
Thunderstaff,399
Trinisphere,2523
Ur-Golem's Eye,3720
Voltaic Construct,880
Vulshok Morningstar,104
Wand of the Elements,20
Well of Lost Dreams,8161
Whispersilk Cloak,25879
Wirefly Hive,269
Wurm's Tooth,178
Blinkmoth Nexus,1777
Darksteel Citadel,19694
Mirrodin's Core,1987
Altar's Light,62
Arrest,1512
Auriok Bladewarden,29
Auriok Steelshaper,996
Auriok Transfixer,23
Awe Strike,133
Blinding Beam,46
Leonin Abunas,1835
Leonin Den-Guard,114
Leonin Elder,350
Leonin Skyhunter,608
Loxodon Mender,11
Loxodon Peacekeeper,81
Loxodon Punisher,219
Luminous Angel,201
Raise the Alarm,1410
Razor Barrier,113
Roar of the Kha,147
Rule of Law,3433
Second Sunrise,1297
Skyhunter Cub,116
Skyhunter Patrol,139
Slith Ascendant,15
Solar Tide,624
Soul Nova,9
Sphere of Purity,7
Taj-Nar Swordsmith,2309
Tempest of Light,132
Annul,748
Assert Authority,247
Broodstar,550
Disarm,6
Domineer,23
Dream's Grip,91
Fabricate,18556
Fatespinner,2222
Inertia Bubble,4
Looming Hoverguard,4
Lumengrid Augur,40
Lumengrid Sentinel,64
Lumengrid Warden,4
March of the Machines,618
Neurok Familiar,11
Neurok Spy,29
Override,113
Psychic Membrane,475
Quicksilver Elemental,722
Regress,51
Shared Fate,539
Slith Strider,35
Somber Hoverguard,21
Temporal Cascade,438
Thirst for Knowledge,5622
Thoughtcast,2986
Vedalken Archmage,3063
Wanderguard Sentry,3
Barter in Blood,1694
Betrayal of Flesh,120
Chimney Imp,41
Consume Spirit,897
Contaminated Bond,42
Disciple of the Vault,1695
Dross Harvester,454
Dross Prowler,6
Flayed Nim,51
Grim Reminder,11
Irradiate,22
Moriok Scavenger,18
Necrogen Mists,1505
Nim Devourer,147
Nim Lasher,12
Nim Shambler,12
Nim Shrieker,23
Promise of Power,2131
Reiver Demon,2157
Relic Bane,22
Slith Bloodletter,13
Spoils of the Vault,147
Terror,831
Vermiculos,9
Wail of the Nim,172
Wall of Blood,981
Woebearer,107
Wrench Mind,187
Arc-Slogger,25
Atog,190
Confusion in the Ranks,1360
Detonate,64
Electrostatic Bolt,34
Fiery Gambit,1438
Fists of the Anvil,556
Forge Armor,10
Fractured Loyalty,63
Goblin Striker,48
Grab the Reins,1364
Incite War,78
Krark-Clan Grunt,6
Krark-Clan Shaman,34
Mass Hysteria,1438
Megatog,158
Molten Rain,694
Ogre Leadfoot,7
Rustmouth Ogre,23
Seething Song,6623
Shatter,392
Shrapnel Blast,152
Slith Firewalker,58
Spikeshot Goblin,198
Trash for Treasure,2483
Vulshok Battlemaster,272
Vulshok Berserker,2
War Elemental,441
Battlegrowth,62
Bloodscent,49
Brown Ouphe,42
Copperhoof Vorrac,105
Creeping Mold,534
Deconstruct,119
Fangren Hunter,3
Glissa Sunseeker,704
Groffskithur,0
Hum of the Radix,87
Journey of Discovery,2250
Living Hive,502
Molder Slug,603
One Dozen Eyes,192
Plated Slagwurm,296
Predator's Strike,267
Slith Predator,22
Sylvan Scrying,10693
Tel-Jilad Archers,25
Tel-Jilad Chosen,10
Tel-Jilad Exile,6
Tooth and Nail,7763
Troll Ascetic,618
Trolls of Tel-Jilad,113
Turn to Dust,17
Viridian Joiner,1028
Viridian Shaman,900
Wurmskin Forger,23
Aether Spellbomb,3619
Alpha Myr,128
Altar of Shadows,229
Banshee's Blade,399
Blinkmoth Urn,6581
Bonesplitter,1251
Bosh Iron Golem,1643
Bottle Gnomes,560
Cathodion,1418
Chalice of the Void,480
Chromatic Sphere,2817
Chrome Mox,21691
Clockwork Beetle,63
Clockwork Condor,18
Clockwork Dragon,111
Clockwork Vorrac,44
Cobalt Golem,7
Copper Myr,1016
Crystal Shard,3840
Culling Scales,49
Damping Matrix,552
Dead-Iron Sledge,95
Dragon Blood,146
Dross Scorpion,819
Duplicant,13546
Duskworker,7
Elf Replica,68
Empyrial Plate,1199
Extraplanar Lens,8241
Farsight Mask,524
Fireshrieker,8607
Frogmite,320
Galvanic Key,116
Gate to the Aether,1141
Gilded Lotus,48906
Goblin Charbelcher,1180
Goblin Dirigible,1
Goblin Replica,42
Goblin War Wagon,4
Gold Myr,2685
Golem-Skin Gauntlets,1592
Granite Shard,14
Grid Monitor,729
Heartwood Shard,18
Hematite Golem,9
Icy Manipulator,1090
Iron Myr,5925
Isochron Scepter,18638
Jinxed Choker,476
Krark's Thumb,1439
Leaden Myr,3731
Leonin Bladetrap,42
Leonin Scimitar,313
Leonin Sun Standard,179
Leveler,561
Liar's Pendulum,128
Lifespark Spellbomb,163
Lightning Coils,533
Lightning Greaves,109349
Lodestone Myr,489
Loxodon Warhammer,15170
Malachite Golem,3
Mask of Memory,5700
Mesmeric Orb,2814
